SiteID,Month,SetTime,EndTime,Hours,Weather,TrapType,TrapNumber,IsEmpty,IsCompromised,Species,TotalNumber,NumMales,NumFemales,Male1,Male2,Male3,Male4,Male5,Male6,Male7,Male8,Male9,Male10,Female1,Female2,Female3,Female4,Female5,Female6,Female7,Female8,Female9,Female10,Mortalities,Gravid,WSGNotes,MonitorNotes,EGCID
528,April,4/15/21 18:30,4/16/21 9:45,15.25,Clear,Minnow,2,N,N,HEOR,33,22,11,29,20,24,21,21,18,20,20,22,15,18,15,22,19,20,19,17,19,17,20,0,0,,"Traps set 4/15/2021 14:44, traps retrieved 4/16/2021 9:45",
581,September,9/29/21 8:45,9/30/21 9:10,24.42,LightRain,Minnow,2,N,N,HEOR,58,43,15,18,22,19,23,18,22,19,19,21,18,17,18,16,16,17,18,14,16,17,20,0,0,,,
581,September,9/29/21 8:45,9/30/21 9:10,24.42,LightRain,Minnow,2,N,N,LEAR,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,September,9/29/21 8:45,9/30/21 9:10,24.42,LightRain,Minnow,2,N,N,MEGR,1,1,0,44,,,,,,,,,,,,,,,,,,,,0,0,,,
581,September,9/29/21 8:45,9/30/21 9:10,24.42,LightRain,Fukui,3,N,N,HEOR,6,6,0,21,18,19,19,19,18,,,,,,,,,,,,,,,0,0,,,
581,September,9/29/21 8:45,9/30/21 9:10,24.42,LightRain,Minnow,3,N,N,ELFS,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,September,9/29/21 8:45,9/30/21 9:10,24.42,LightRain,Minnow,3,N,N,HEOR,128,118,10,25,21,20,20,21,16,16,18,20,16,20,13,18,17,16,13,14,18,17,11,0,0,,,
581,September,9/29/21 8:45,9/30/21 9:10,24.42,LightRain,Minnow,3,N,N,LEAR,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,September,9/29/21 8:45,9/30/21 9:10,24.42,LightRain,Minnow,3,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
528,April,4/15/21 18:30,4/16/21 9:45,15.25,Clear,Fukui,3,N,N,BAAT,27,,,,,,,,,,,,,,,,,,,,,,,0,,,"Traps set 4/15/2021 14:44, traps retrieved 4/16/2021 9:45",
528,April,4/15/21 18:30,4/16/21 9:45,15.25,Clear,Fukui,3,N,N,HEOR,7,4,3,22,22,24,21,,,,,,,27,21,20,,,,,,,,0,0,,"Traps set 4/15/2021 14:44, traps retrieved 4/16/2021 9:45",
581,April,4/29/22 13:50,4/30/22 10:13,20.38333333,LightRain,Fukui,1,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/29/22 13:50,4/30/22 10:13,20.38333333,LightRain,Minnow,1,N,N,HEOR,3,2,1,15,15,,,,,,,,,18,,,,,,,,,,0,0,,,
581,April,4/29/22 13:50,4/30/22 10:13,20.38333333,LightRain,Minnow,1,N,N,LEAR,36,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/29/22 13:50,4/30/22 10:13,20.38333333,LightRain,Minnow,1,N,N,NASS,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/29/22 13:50,4/30/22 10:13,20.38333333,LightRain,Minnow,1,N,N,PAGR,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/29/22 13:50,4/30/22 10:13,20.38333333,LightRain,Fukui,2,N,N,HEOR,1,1,0,19,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/29/22 13:50,4/30/22 10:13,20.38333333,LightRain,Fukui,2,N,N,NASS,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/29/22 13:50,4/30/22 10:13,20.38333333,LightRain,Minnow,2,N,N,HEOR,19,10,9,20,17,18,22,19,19,13,18,15,14,16,16,16,17,13,14,12,15,12,,0,0,,,
581,April,4/29/22 13:50,4/30/22 10:13,20.38333333,LightRain,Minnow,2,N,N,LEAR,36,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/29/22 13:50,4/30/22 10:13,20.38333333,LightRain,Minnow,2,N,N,NASS,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/29/22 13:50,4/30/22 10:13,20.38333333,LightRain,Minnow,2,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/29/22 13:50,4/30/22 10:13,20.38333333,LightRain,Fukui,3,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
528,April,4/15/21 18:30,4/16/21 9:45,15.25,Clear,Minnow,3,N,N,HENU,1,1,0,29,,,,,,,,,,,,,,,,,,,,0,0,,"Traps set 4/15/2021 14:44, traps retrieved 4/16/2021 9:45",
528,April,4/15/21 18:30,4/16/21 9:45,15.25,Clear,Minnow,3,N,N,HEOR,23,20,3,20,22,22,19,14,19,21,21,24,20,15,19,20,,,,,,,,0,0,,"Traps set 4/15/2021 14:44, traps retrieved 4/16/2021 9:45",
581,April,4/29/22 13:50,4/30/22 10:13,20.38333333,LightRain,Minnow,3,N,N,HEOR,19,14,5,14,18,16,18,18,19,19,21,21,14,17,17,15,12,16,,,,,,0,0,,,
581,April,4/29/22 13:50,4/30/22 10:13,20.38333333,LightRain,Minnow,3,N,N,LEAR,32,,,,,,,,,,,,,,,,,,,,,,,1,,,,
581,April,4/29/22 13:50,4/30/22 10:13,20.38333333,LightRain,Minnow,3,N,N,OLMA,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,May,5/19/22 16:18,5/20/22 13:12,20.9,Clouds,Fukui,1,N,N,MEGR,2,1,1,71,,,,,,,,,,71,,,,,,,,,,0,0,,,
581,May,5/19/22 16:18,5/20/22 13:12,20.9,Clouds,Fukui,1,N,N,NASS,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
528,April,4/15/21 18:30,4/16/21 9:45,15.25,Clear,Fukui,1,N,N,HEOR,23,23,0,21,22,24,24,22,21,21,22,19,21,,,,,,,,,,,0,0,,"Traps set 4/15/2021 14:44, traps retrieved 4/16/2021 9:45; No photo",
581,May,5/19/22 16:18,5/20/22 13:12,20.9,Clouds,Minnow,1,N,N,LEAR,46,,,,,,,,,,,,,,,,,,,,,,,1,,,,
581,May,5/19/22 16:18,5/20/22 13:12,20.9,Clouds,Minnow,1,N,N,LOBE,1,1,0,28,,,,,,,,,,,,,,,,,,,,0,,,,
581,May,5/19/22 16:18,5/20/22 13:12,20.9,Clouds,Fukui,2,N,N,HEOR,3,3,0,19,20,15,,,,,,,,,,,,,,,,,,0,,,,
581,May,5/19/22 16:18,5/20/22 13:12,20.9,Clouds,Minnow,2,N,N,HEOR,43,27,16,24,19,22,17,18,17,15,23,12,13,17,16,12,15,14,14,19,16,16,16,0,0,,,
528,April,4/15/21 18:30,4/16/21 9:45,15.25,Clear,Fukui,1,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,"Traps set 4/15/2021 14:44, traps retrieved 4/16/2021 9:45; No photo",
528,April,4/15/21 18:30,4/16/21 9:45,15.25,Clear,Fukui,1,N,N,TECH,1,1,0,44,,,,,,,,,,,,,,,,,,,,0,0,,"Traps set 4/15/2021 14:44, traps retrieved 4/16/2021 9:45; No photo",
581,May,5/19/22 16:18,5/20/22 13:12,20.9,Clouds,Fukui,3,N,N,HEOR,4,4,0,22,18,22,20,,,,,,,,,,,,,,,,,0,,,,
382,May,5/12/21 17:15,5/13/21 8:45,15.5,Clouds,Fukui,1,N,N,HEOR,42,39,3,24,20,28,27,29,22,21,20,21,27,22,21,19,,,,,,,,0,0,,"Traps set 5/12/2021 12:44, traps set 5/13/2021 8:00",
581,May,5/19/22 16:18,5/20/22 13:12,20.9,Clouds,Minnow,3,N,N,LEAR,90,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Fukui,1,N,N,MEGR,15,11,4,88,81,82,82,80,66,67,70,73,71,62,66,46,62,,,,,,,0,0,,,
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Minnow,1,N,N,ELFS,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
382,May,5/12/21 17:15,5/13/21 8:45,15.5,Clouds,Minnow,1,N,N,HEOR,21,18,3,25,23,16,22,22,14,19,27,18,17,13,12,17,,,,,,,,0,0,,"Traps set 5/12/2021 12:44, traps set 5/13/2021 8:00",
382,May,5/12/21 17:15,5/13/21 8:45,15.5,Clouds,Fukui,2,N,N,HEOR,15,15,0,24,23,21,24,25,23,23,26,24,24,,,,,,,,,,,0,0,,"Traps set 5/12/2021 12:44, traps set 5/13/2021 8:00",
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Minnow,1,N,N,LEAR,15,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Minnow,1,N,N,NASS,12,,,,,,,,,,,,,,,,,,,,,,,0,,,,
382,May,5/12/21 17:15,5/13/21 8:45,15.5,Clouds,Minnow,2,N,N,HEOR,24,13,11,21,27,24,22,22,19,23,17,19,22,19,18,19,19,20,21,19,19,22,18,0,0,,"Traps set 5/12/2021 12:44, traps set 5/13/2021 8:00",
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Fukui,2,N,N,HEOR,4,4,0,18,18,17,15,,,,,,,,,,,,,,,,,0,,,,
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Fukui,2,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Fukui,2,N,N,MEGR,21,7,14,74,85,84,78,78,61,70,,,,57,72,67,61,70,62,71,67,72,77,0,2,,,
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Fukui,2,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Minnow,2,N,N,HEOR,17,14,3,16,17,21,15,15,10,15,16,14,11,15,16,12,,,,,,,,0,0,,,
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Minnow,2,N,N,LEAR,12,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Minnow,2,N,N,MEGR,1,0,1,,,,,,,,,,,46,,,,,,,,,,0,0,,,
382,May,5/12/21 17:15,5/13/21 8:45,15.5,Clouds,Minnow,2,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,"Traps set 5/12/2021 12:44, traps set 5/13/2021 8:00",
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Fukui,3,N,N,LEAR,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Fukui,3,N,N,MEGR,3,3,0,49,68,53,,,,,,,,,,,,,,,,,,0,,,,
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Fukui,3,N,N,NASS,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Minnow,3,N,N,GAAC,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Minnow,3,N,N,HEOR,14,8,6,16,14,15,15,15,15,12,17,,,19,13,10,11,14,16,,,,,0,0,,,
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Minnow,3,N,N,LEAR,18,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Minnow,3,N,N,MEGR,2,1,1,48,,,,,,,,,,42,,,,,,,,,,0,0,,,
581,June,6/23/22 11:20,6/24/22 10:48,23.46666667,Clear,Minnow,3,N,N,PAGR,11,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,July,7/8/22 17:19,7/9/22 10:55,17.6,Clouds,Fukui,1,N,N,MEGR,4,0,4,,,,,,,,,,,73,70,69,74,,,,,,,0,0,,,
581,July,7/8/22 17:19,7/9/22 10:55,17.6,Clouds,Minnow,1,N,N,GAAC,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,July,7/8/22 17:19,7/9/22 10:55,17.6,Clouds,Minnow,1,N,N,HEOR,33,20,13,15,17,14,20,15,19,15,12,11,16,18,13,18,17,14,17,17,16,13,16,0,0,,,
581,July,7/8/22 17:19,7/9/22 10:55,17.6,Clouds,Minnow,1,N,N,LEAR,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,July,7/8/22 17:19,7/9/22 10:55,17.6,Clouds,Minnow,1,N,N,NASS,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,July,7/8/22 17:19,7/9/22 10:55,17.6,Clouds,Fukui,2,N,N,LEAR,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,July,7/8/22 17:19,7/9/22 10:55,17.6,Clouds,Fukui,2,N,N,MEGR,2,2,0,59,44,,,,,,,,,,,,,,,,,,,0,,,,
581,July,7/8/22 17:19,7/9/22 10:55,17.6,Clouds,Minnow,2,N,N,GAAC,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,July,7/8/22 17:19,7/9/22 10:55,17.6,Clouds,Minnow,2,N,N,HEOR,28,18,10,16,15,18,22,14,18,20,13,12,15,14,14,12,11,12,13,18,11,17,12,0,0,,,
581,July,7/8/22 17:19,7/9/22 10:55,17.6,Clouds,Minnow,2,N,N,LEAR,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,July,7/8/22 17:19,7/9/22 10:55,17.6,Clouds,Minnow,2,N,N,MEGR,1,1,0,40,,,,,,,,,,,,,,,,,,,,0,,,,
581,July,7/8/22 17:19,7/9/22 10:55,17.6,Clouds,Fukui,3,N,N,CYAG,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,July,7/8/22 17:19,7/9/22 10:55,17.6,Clouds,Fukui,3,N,N,GAAC,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,July,7/8/22 17:19,7/9/22 10:55,17.6,Clouds,Fukui,3,N,N,LEAR,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,July,7/8/22 17:19,7/9/22 10:55,17.6,Clouds,Fukui,3,N,N,MEGR,3,2,1,70,56,,,,,,,,,72,,,,,,,,,,0,1,,,
581,July,7/8/22 17:19,7/9/22 10:55,17.6,Clouds,Minnow,3,N,N,GAAC,15,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,July,7/8/22 17:19,7/9/22 10:55,17.6,Clouds,Minnow,3,N,N,HEOR,27,19,8,14,13,18,15,15,16,16,14,15,17,15,19,11,14,14,11,14,12,,,0,0,,,
581,July,7/8/22 17:19,7/9/22 10:55,17.6,Clouds,Minnow,3,N,N,LEAR,8,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,August,8/4/22 18:30,8/5/22 10:07,15.61666667,Clear,Fukui,1,N,N,MEGR,9,2,7,96,80,,,,,,,,,70,73,57,64,63,72,60,,,,0,0,,,
581,August,8/4/22 18:30,8/5/22 10:07,15.61666667,Clear,Minnow,1,N,N,GAAC,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,August,8/4/22 18:30,8/5/22 10:07,15.61666667,Clear,Minnow,1,N,N,HEOR,18,13,5,12,13,15,14,16,11,15,14,16,14,15,14,14,13,14,,,,,,0,0,,,
581,August,8/4/22 18:30,8/5/22 10:07,15.61666667,Clear,Minnow,1,N,N,LEAR,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,August,8/4/22 18:30,8/5/22 10:07,15.61666667,Clear,Minnow,1,N,N,NASS,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,August,8/4/22 18:30,8/5/22 10:07,15.61666667,Clear,Minnow,1,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,August,8/4/22 18:30,8/5/22 10:07,15.61666667,Clear,Fukui,2,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,August,8/4/22 18:30,8/5/22 10:07,15.61666667,Clear,Fukui,2,N,N,MEGR,11,6,5,85,68,64,71,64,57,,,,,78,71,64,63,67,,,,,,0,0,,,
581,August,8/4/22 18:30,8/5/22 10:07,15.61666667,Clear,Minnow,2,N,N,HEOR,24,19,5,18,19,15,20,18,17,16,16,14,15,14,16,15,12,12,,,,,,0,0,,,
581,August,8/4/22 18:30,8/5/22 10:07,15.61666667,Clear,Minnow,2,N,N,LEAR,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,August,8/4/22 18:30,8/5/22 10:07,15.61666667,Clear,Minnow,2,N,N,MEGR,1,1,0,47,,,,,,,,,,,,,,,,,,,,0,,,,
581,August,8/4/22 18:30,8/5/22 10:07,15.61666667,Clear,Minnow,2,N,N,NASS,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,August,8/4/22 18:30,8/5/22 10:07,15.61666667,Clear,Fukui,3,N,N,MEGR,4,2,2,92,84,,,,,,,,,70,60,,,,,,,,,0,0,,,
581,August,8/4/22 18:30,8/5/22 10:07,15.61666667,Clear,Minnow,3,N,N,HEOR,15,10,5,12,14,13,15,17,14,17,15,14,13,17,13,12,16,13,,,,,,0,0,,,
581,September,9/8/22 13:16,9/9/22 10:26,21.16666667,Clear,Fukui,1,N,N,MEGR,3,3,0,60,61,57,,,,,,,,,,,,,,,,,,0,,,,
581,September,9/8/22 13:16,9/9/22 10:26,21.16666667,Clear,Fukui,1,N,N,PAGR,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,
382,May,5/12/21 17:15,5/13/21 8:45,15.5,Clouds,Fukui,3,N,N,HEOR,7,6,1,23,22,22,22,25,20,,,,,21,,,,,,,,,,0,0,,"Traps set 5/12/2021 12:44, traps set 5/13/2021 8:00",
581,September,9/8/22 13:16,9/9/22 10:26,21.16666667,Clear,Minnow,1,N,N,LEAR,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,September,9/8/22 13:16,9/9/22 10:26,21.16666667,Clear,Minnow,1,N,N,NASS,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,September,9/8/22 13:16,9/9/22 10:26,21.16666667,Clear,Minnow,1,N,N,PAGR,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,September,9/8/22 13:16,9/9/22 10:26,21.16666667,Clear,Fukui,2,N,N,HEOR,2,2,0,21,18,,,,,,,,,,,,,,,,,,,0,,,,
581,September,9/8/22 13:16,9/9/22 10:26,21.16666667,Clear,Fukui,2,N,N,MEGR,5,4,1,66,63,59,58,,,,,,,63,,,,,,,,,,0,0,,,
581,September,9/8/22 13:16,9/9/22 10:26,21.16666667,Clear,Minnow,2,N,N,HEOR,4,4,0,22,21,17,12,,,,,,,,,,,,,,,,,0,,,,
581,September,9/8/22 13:16,9/9/22 10:26,21.16666667,Clear,Minnow,2,N,N,LEAR,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,September,9/8/22 13:16,9/9/22 10:26,21.16666667,Clear,Fukui,3,N,N,HEOR,3,3,0,21,25,18,,,,,,,,,,,,,,,,,,0,,,,
382,May,5/12/21 17:15,5/13/21 8:45,15.5,Clouds,Minnow,3,N,N,HEOR,62,50,12,22,22,15,27,18,20,24,22,14,18,17,20,18,18,21,17,19,21,17,18,0,0,,"Traps set 5/12/2021 12:44, traps set 5/13/2021 8:00",
581,September,9/8/22 13:16,9/9/22 10:26,21.16666667,Clear,Minnow,3,N,N,HEOR,17,12,5,14,19,16,19,20,16,15,15,17,15,13,16,11,16,13,,,,,,0,0,,,
581,September,9/8/22 13:16,9/9/22 10:26,21.16666667,Clear,Minnow,3,N,N,LEAR,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Fukui,1,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Fukui,1,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
528,May,5/12/21 17:00,5/13/21 8:00,15,Clouds,Fukui,1,N,N,BAAT,22,,,,,,,,,,,,,,,,,,,,,,,0,,,"Traps set 5/12/21 13:50, retrieved 5/13/21 8:10",
528,May,5/12/21 17:00,5/13/21 8:00,15,Clouds,Fukui,1,N,N,HEOR,4,2,2,18,18,,,,,,,,,21,17,,,,,,,,,0,0,,"Traps set 5/12/21 13:50, retrieved 5/13/21 8:10",
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Minnow,1,N,N,HEOR,26,20,6,18,18,15,18,19,14,20,16,17,15,18,11,14,16,10,10,,,,,0,0,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Minnow,1,N,N,ALCA,5,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Minnow,1,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Minnow,1,N,N,NASS,38,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Minnow,1,N,N,OLMA,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Minnow,1,N,N,PAGR,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Minnow,1,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Fukui,2,N,N,HEOR,1,0,1,,,,,,,,,,,14,,,,,,,,,,0,0,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Fukui,2,N,N,SPID,1,0,1,,,,,,,,,,,12,,,,,,,,,,0,0,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Fukui,2,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Minnow,2,N,N,HEOR,19,14,5,17,16,20,16,19,21,17,15,13,13,14,13,14,17,19,,,,,,0,0,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Minnow,2,N,N,ALCA,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Minnow,2,N,N,NASS,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Minnow,2,N,N,OLMA,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Minnow,2,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Fukui,3,N,N,HEOR,2,2,0,19,19,,,,,,,,,,,,,,,,,,,0,0,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Fukui,3,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Fukui,3,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
528,May,5/12/21 17:00,5/13/21 8:00,15,Clouds,Fukui,2,N,N,HEOR,10,7,3,24,22,19,24,19,24,21,,,,18,20,21,,,,,,,,0,0,,"Traps set 5/12/21 13:50, retrieved 5/13/21 8:10",
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Minnow,3,N,N,HEOR,43,28,15,24,10,17,18,17,19,13,16,16,14,19,9,16,16,15,11,17,11,14,14,0,0,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Minnow,3,N,N,NASS,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,April,4/27/23 19:30,4/28/23 15:40,20.16666667,Clear,Minnow,3,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,May,5/30/23 19:37,5/31/23 10:00,14.38333333,Clouds,Fukui,1,N,N,MEGR,12,7,5,99,73,76,81,86,69,64,,,,75,65,70,68,66,,,,,,0,1,,,
581,May,5/30/23 19:37,5/31/23 10:00,14.38333333,Clouds,Fukui,1,N,N,HEOR,3,3,0,25,23,8,,,,,,,,,,,,,,,,,,0,0,,,
581,May,5/30/23 19:37,5/31/23 10:00,14.38333333,Clouds,Fukui,1,N,N,ALCA,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,May,5/30/23 19:37,5/31/23 10:00,14.38333333,Clouds,Fukui,1,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,May,5/30/23 19:37,5/31/23 10:00,14.38333333,Clouds,Minnow,1,N,N,HEOR,108,91,17,12,19,13,12,16,16,12,14,18,14,16,18,13,11,16,17,12,13,13,12,0,0,,,
581,May,5/30/23 19:37,5/31/23 10:00,14.38333333,Clouds,Minnow,1,N,N,LEAR,7,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,May,5/30/23 19:37,5/31/23 10:00,14.38333333,Clouds,Fukui,2,N,N,MEGR,4,1,3,77,,,,,,,,,,71,62,64,,,,,,,,0,0,,,
581,May,5/30/23 19:37,5/31/23 10:00,14.38333333,Clouds,Minnow,2,N,N,HEOR,76,55,21,16,22,18,18,16,16,17,17,23,18,18,16,12,14,17,12,14,18,20,15,0,0,,,
581,May,5/30/23 19:37,5/31/23 10:00,14.38333333,Clouds,Minnow,2,N,N,LEAR,7,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,May,5/30/23 19:37,5/31/23 10:00,14.38333333,Clouds,Fukui,3,N,N,HEOR,1,1,0,20,,,,,,,,,,,,,,,,,,,,0,0,,,
581,May,5/30/23 19:37,5/31/23 10:00,14.38333333,Clouds,Fukui,3,N,N,MEGR,4,1,3,51,,,,,,,,,,62,73,62,,,,,,,,0,0,,,
581,May,5/30/23 19:37,5/31/23 10:00,14.38333333,Clouds,Minnow,3,N,N,HEOR,71,56,15,14,13,20,19,14,15,12,17,14,12,12,12,14,11,14,15,12,17,17,14,0,1,,,
581,May,5/30/23 19:37,5/31/23 10:00,14.38333333,Clouds,Minnow,3,N,N,LEAR,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,May,5/30/23 19:37,5/31/23 10:00,14.38333333,Clouds,Minnow,3,N,N,OLMA,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,June,6/29/23 12:25,6/30/23 9:05,20.66666667,Clear,Fukui,1,N,N,HEOR,4,4,0,19,20,20,21,,,,,,,,,,,,,,,,,0,0,,,
581,June,6/29/23 12:25,6/30/23 9:05,20.66666667,Clear,Fukui,1,N,N,MEGR,2,0,2,,,,,,,,,,,59,73,,,,,,,,,0,0,,,
581,June,6/29/23 12:25,6/30/23 9:05,20.66666667,Clear,Fukui,1,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,June,6/29/23 12:25,6/30/23 9:05,20.66666667,Clear,Minnow,1,N,N,HEOR,139,114,25,18,17,18,16,13,14,12,15,16,21,14,14,17,14,17,15,12,13,13,14,0,2,,,
581,June,6/29/23 12:25,6/30/23 9:05,20.66666667,Clear,Minnow,1,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
581,June,6/29/23 12:25,6/30/23 9:05,20.66666667,Clear,Minnow,1,N,N,PAGR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
